"point_id";"hour_of_day";"yearly_hour_traffic";"yearly_traffic";"hourly_factor"
"12288V249204";5;1332;252262;0,00528022452846644
"12288V249204";6;4722;252262;0,0187186338013652
"12288V249204";7;12493;252262;0,0495239076832817
"12288V249204";8;13882;252262;0,0550300877658942
"12288V249204";9;12421;252262;0,0492384901412024
"12288V249204";10;15160;252262;0,0600962491378012
"12288V249204";11;16660;252262;0,0660424479311192
"12288V249204";12;18140;252262;0,0719093640738597
"12288V249204";13;18521;252262;0,0734196985673625
"12288V249204";14;20566;252262;0,0815263495889195
"12288V249204";15;24298;252262;0,0963204921866948
"12288V249204";16;23771;252262;0,0942313943439757
"12288V249204";17;17013;252262;0,0674417867138134
"12288V249204";18;14413;252262;0,0571350421387288
"12288V249204";19;11465;252262;0,0454487794435944
"12288V249204";20;9826;252262;0,0389515662287622
"12288V249204";21;7617;252262;0,0301947974724691
"12288V249204";22;4478;252262;0,0177513854643188
"12288V249204";23;2289;252262;0,00907389935860336
"13278V121819";0;4186;466877;0,00896595891423223
"13278V121819";1;2497;466877;0,00534830372881937
"13278V121819";2;1657;466877;0,00354911464904033
"13278V121819";3;1255;466877;0,00268807416086035
"13278V121819";4;1751;466877;0,00375045247463465
"13278V121819";5;5241;466877;0,0112256547227642
"13278V121819";6;24880;466877;0,0532902670296459
"13278V121819";7;28302;466877;0,0606198206379839
"13278V121819";8;21474;466877;0,0459949836894942
"13278V121819";9;16036;466877;0,0343473762896866
"13278V121819";10;18629;466877;0,0399013016276236
"13278V121819";11;21385;466877;0,0458043553227081
"13278V121819";12;23173;466877;0,0496340577925235
"13278V121819";13;26457;466877;0,0566680303377549
"13278V121819";14;32921;466877;0,070513218685007
"13278V121819";15;60989;466877;0,130631836650767
"13278V121819";16;48195;466877;0,103228473452323
"13278V121819";17;30431;466877;0,0651799081985191
"13278V121819";18;26062;466877;0,0558219830919064
"13278V121819";19;22677;466877;0,0485716794787492
"13278V121819";20;16636;466877;0,0356325113466716
"13278V121819";21;14220;466877;0,0304577008505452
"13278V121819";22;10654;466877;0,0228197148285309
"13278V121819";23;7169;466877;0,0153552220392095
"13600V805722";0;62466;7352374;0,0084960313498742
"13600V805722";1;40324;7352374;0,0054844870513932
"13600V805722";2;30275;7352374;0,00411771762426667
"13600V805722";3;24938;7352374;0,00339182963217051
"13600V805722";4;25628;7352374;0,00348567687117113
"13600V805722";5;67807;7352374;0,00922246338393558
"13600V805722";6;406338;7352374;0,0552662310159956
"13600V805722";7;511043;7352374;0,0695072095081126
"13600V805722";8;424505;7352374;0,0577371336115383
"13600V805722";9;303373;7352374;0,0412619107787498
"13600V805722";10;323680;7352374;0,0440238758256857
"13600V805722";11;372598;7352374;0,0506772370393563
"13600V805722";12;410772;7352374;0,0558693015344432
"13600V805722";13;444627;7352374;0,0604739367175826
"13600V805722";14;560452;7352374;0,0762273518730141
"13600V805722";15;718148;7352374;0,0976756623098879
"13600V805722";16;619106;7352374;0,0842049112300326
"13600V805722";17;467547;7352374;0,0635912971782991
"13600V805722";18;410094;7352374;0,0557770864213382
"13600V805722";19;356104;7352374;0,0484338799957674
"13600V805722";20;291986;7352374;0,0397131593142569
"13600V805722";21;227187;7352374;0,0308998154881675
"13600V805722";22;150847;7352374;0,0205167745819242
"13600V805722";23;102529;7352374;0,0139450196630367
"14103V704626";0;15011;2745602;0,00546728914096071
"14103V704626";1;10050;2745602;0,00366039943152722
"14103V704626";2;7240;2745602;0,00263694446609523
"14103V704626";3;6207;2745602;0,00226070639517308
"14103V704626";4;9113;2745602;0,00331912637010026
"14103V704626";5;21691;2745602;0,00790027105166736
"14103V704626";6;77957;2745602;0,0283934088043351
"14103V704626";7;122212;2745602;0,0445119139627666
"14103V704626";8;156159;2745602;0,0568760512266527
"14103V704626";9;125340;2745602;0,0456511905221514
"14103V704626";10;152057;2745602;0,0553820255084313
"14103V704626";11;174713;2745602;0,0636337677492951
"14103V704626";12;188335;2745602;0,0685951569091223
"14103V704626";13;207392;2745602;0,0755360755127655
"14103V704626";14;234273;2745602;0,0853266423902663
"14103V704626";15;266467;2745602;0,0970523040120163
"14103V704626";16;245275;2745602;0,0893337781659541
"14103V704626";17;188526;2745602;0,0686647227092638
"14103V704626";18;150099;2745602;0,0546688850022691
"14103V704626";19;127898;2745602;0,0465828623376586
"14103V704626";20;100343;2745602;0,0365468119559936
"14103V704626";21;78073;2745602;0,0284356581908084
"14103V704626";22;52813;2745602;0,0192354900673878
"14103V704626";23;28358;2745602;0,0103285181173382
"14263V1060191";0;15614;2852979;0,00547287589568658
"14263V1060191";1;9979;2852979;0,00349774744223494
"14263V1060191";2;7676;2852979;0,00269052103082427
"14263V1060191";3;7117;2852979;0,00249458548415533
"14263V1060191";4;6722;2852979;0,0023561337114644
"14263V1060191";5;24109;2852979;0,00845046528558395
"14263V1060191";6;116052;2852979;0,0406774813274125
"14263V1060191";7;209993;2852979;0,0736048179814853
"14263V1060191";8;150567;2852979;0,0527753621740644
"14263V1060191";9;129843;2852979;0,0455113760038192
"14263V1060191";10;145231;2852979;0,0509050364548775
"14263V1060191";11;164603;2852979;0,0576951320006211
"14263V1060191";12;171707;2852979;0,0601851608441562
"14263V1060191";13;188761;2852979;0,0661627723162351
"14263V1060191";14;217561;2852979;0,0762574838440802
"14263V1060191";15;305371;2852979;0,1070358386795
"14263V1060191";16;249487;2852979;0,0874478921856768
"14263V1060191";17;186723;2852979;0,0654484312713133
"14263V1060191";18;157258;2852979;0,0551206300502037
"14263V1060191";19;128201;2852979;0,0449358372424052
"14263V1060191";20;101873;2852979;0,0357075884540335
"14263V1060191";21;75483;2852979;0,0264576079950115
"14263V1060191";22;54224;2852979;0,0190060985377039
"14263V1060191";23;28824;2852979;0,0101031237874516
"14551V705197";0;14564;1126074;0,0129334306626385
"14551V705197";1;10800;1126074;0,00959084394098434
"14551V705197";2;8623;1126074;0,00765757845399148
"14551V705197";3;7183;1126074;0,00637879926186023
"14551V705197";4;6961;1126074;0,00618165413640667
"14551V705197";5;11011;1126074;0,00977822061427579
"14551V705197";6;17875;1126074;0,0158737347634347
"14551V705197";7;28289;1126074;0,0251217948376394
"14551V705197";8;36932;1126074;0,0327971341137439
"14551V705197";9;42947;1126074;0,0381387013642087
"14551V705197";10;53966;1126074;0,0479240263073297
"14551V705197";11;66255;1126074;0,058837163454622
"14551V705197";12;80316;1126074;0,0713239094411202
"14551V705197";13;93931;1126074;0,0834145890945
"14551V705197";14;97315;1126074;0,0864197201960084
"14551V705197";15;98013;1126074;0,0870395728877498
"14551V705197";16;91072;1126074;0,0808756795734561
"14551V705197";17;84216;1126074;0,0747872697531423
"14551V705197";18;72275;1126074;0,0641831709106151
"14551V705197";19;62604;1126074;0,0555949253779059
"14551V705197";20;52112;1126074;0,0462775980974607
"14551V705197";21;41122;1126074;0,0365180263464035
"14551V705197";22;28017;1126074;0,0248802476569035
"14551V705197";23;19675;1126074;0,0174722087535988
"14626V249527";0;29827;4646571;0,00641914220185164
"14626V249527";1;19317;4646571;0,00415725919177819
"14626V249527";2;14861;4646571;0,00319827244649872
"14626V249527";3;11948;4646571;0,00257135853514344
"14626V249527";4;12171;4646571;0,00261935091490047
"14626V249527";5;32455;4646571;0,00698472056060265
"14626V249527";6;85016;4646571;0,018296502948088
"14626V249527";7;248777;4646571;0,0535399114745045
"14626V249527";8;249661;4646571;0,0537301592938104
"14626V249527";9;231398;4646571;0,0497997340404354
"14626V249527";10;259771;4646571;0,0559059573177726
"14626V249527";11;296764;4646571;0,0638673120458075
"14626V249527";12;315565;4646571;0,0679135216055022
"14626V249527";13;337327;4646571;0,0725969752748855
"14626V249527";14;366797;4646571;0,0789392866266328
"14626V249527";15;430625;4646571;0,0926758678604072
"14626V249527";16;414093;4646571;0,0891179753844286
"14626V249527";17;327472;4646571;0,0704760564295693
"14626V249527";18;267469;4646571;0,0575626628754839
"14626V249527";19;220209;4646571;0,0473917217664381
"14626V249527";20;183597;4646571;0,0395123629876741
"14626V249527";21;133719;4646571;0,0287779956445301
"14626V249527";22;98543;4646571;0,0212076819659056
"14626V249527";23;59189;4646571;0,0127382106073489
"15322V384480";0;28826;4897812;0,00588548519216336
"15322V384480";1;18021;4897812;0,00367939806591188
"15322V384480";2;14287;4897812;0,0029170168230222
"15322V384480";3;9778;4897812;0,00199640165853651
"15322V384480";4;8988;4897812;0,0018351051449096
"15322V384480";5;21075;4897812;0,00430294180340119
"15322V384480";6;70011;4897812;0,0142943420449785
"15322V384480";7;289575;4897812;0,0591233391563416
"15322V384480";8;285724;4897812;0,058337069695611
"15322V384480";9;239627;4897812;0,0489253160390803
"15322V384480";10;277178;4897812;0,0565922089292117
"15322V384480";11;327153;4897812;0,0667957447121286
"15322V384480";12;352175;4897812;0,0719045565652581
"15322V384480";13;363843;4897812;0,0742868448196868
"15322V384480";14;394029;4897812;0,0804500050226509
"15322V384480";15;489758;4897812;0,0999952631909922
"15322V384480";16;412366;4897812;0,0841939216940136
"15322V384480";17;310311;4897812;0,0633570663798447
"15322V384480";18;273948;4897812;0,0559327307785599
"15322V384480";19;238266;4897812;0,0486474368554775
"15322V384480";20;189694;4897812;0,0387303555138499
"15322V384480";21;132190;4897812;0,0269896027042279
"15322V384480";22;98086;4897812;0,0200264934627952
"15322V384480";23;52903;4897812;0,0108013537473468
"16467V249421";0;33588;3010793;0,0111558649166515
"16467V249421";1;18873;3010793;0,00626844821281304
"16467V249421";2;11699;3010793;0,00388568725913738
"16467V249421";3;9288;3010793;0,00308490155251457
"16467V249421";4;10822;3010793;0,00359440187352634
"16467V249421";5;20130;3010793;0,00668594619424185
"16467V249421";6;30649;3010793;0,010179710129524
"16467V249421";7;223646;3010793;0,074281426853324
"16467V249421";8;158804;3010793;0,0527449080690702
"16467V249421";9;106836;3010793;0,0354843391757587
"16467V249421";10;127791;3010793;0,0424442995582891
"16467V249421";11;159850;3010793;0,0530923248459791
"16467V249421";12;170390;3010793;0,0565930636878723
"16467V249421";13;183658;3010793;0,060999876112373
"16467V249421";14;204950;3010793;0,0680717671390893
"16467V249421";15;256439;3010793;0,0851732417339884
"16467V249421";16;264164;3010793;0,0877390109515998
"16467V249421";17;182767;3010793;0,0607039407890214
"16467V249421";18;159030;3010793;0,0528199713497408
"16467V249421";19;143130;3010793;0,0475389706299968
"16467V249421";20;197386;3010793;0,0655594722054954
"16467V249421";21;148006;3010793;0,049158477517385
"16467V249421";22;120042;3010793;0,0398705590188366
"16467V249421";23;68855;3010793;0,0228693902237716
"17557V21908";0;13950;2027242;0,00688127021835578
"17557V21908";1;9483;2027242;0,00467778390542422
"17557V21908";2;9223;2027242;0,0045495308404226
"17557V21908";3;5764;2027242;0,00284327179488191
"17557V21908";4;3381;2027242;0,00166778312604021
"17557V21908";5;7180;2027242;0,00354175771812147
"17557V21908";6;31086;2027242;0,0153341337640005
"17557V21908";7;94329;2027242;0,0465307052636044
"17557V21908";8;131820;2027242;0,0650243039558178
"17557V21908";9;90403;2027242;0,0445940839820801
"17557V21908";10;111459;2027242;0,0549806091231338
"17557V21908";11;126322;2027242;0,0623122449120529
"17557V21908";12;129448;2027242;0,0638542413781877
"17557V21908";13;143511;2027242;0,0707912523517173
"17557V21908";14;170110;2027242;0,0839120341824015
"17557V21908";15;204584;2027242;0,100917404039577
"17557V21908";16;176643;2027242;0,0871346390810767
"17557V21908";17;136007;2027242;0,067089671583363
"17557V21908";18;125885;2027242;0,0620966811066464
"17557V21908";19;104065;2027242;0,0513332892668956
"17557V21908";20;78893;2027242;0,0389164194506625
"17557V21908";21;59592;2027242;0,0293956024983697
"17557V21908";22;40888;2027242;0,0201692743145614
"17557V21908";23;23216;2027242;0,0114520121426056
"18073V249438";0;12191;1689303;0,0072165857753168
"18073V249438";1;7434;1689303;0,00440063150305185
"18073V249438";2;5965;1689303;0,00353104209250798
"18073V249438";3;3816;1689303;0,00225891980301935
"18073V249438";4;3059;1689303;0,00181080599513527
"18073V249438";5;6178;1689303;0,00365712959723626
"18073V249438";6;15975;1689303;0,00945656285462111
"18073V249438";7;100624;1689303;0,0595653947219652
"18073V249438";8;97427;1689303;0,0576728982308088
"18073V249438";9;67375;1689303;0,0398833128219153
"18073V249438";10;79929;1689303;0,0473147801193747
"18073V249438";11;96191;1689303;0,0569412355273151
"18073V249438";12;105335;1689303;0,0623541188288898
"18073V249438";13;115991;1689303;0,0686620458260004
"18073V249438";14;136807;1689303;0,0809842876026385
"18073V249438";15;191296;1689303;0,113239602368551
"18073V249438";16;172936;1689303;0,102371214637043
"18073V249438";17;113783;1689303;0,0673549978896622
"18073V249438";18;95812;1689303;0,056716882643315
"18073V249438";19;82596;1689303;0,0488935377490006
"18073V249438";20;69761;1689303;0,0412957296589185
"18073V249438";21;50308;1689303;0,0297803295205182
"18073V249438";22;38176;1689303;0,022598669392051
"18073V249438";23;20338;1689303;0,0120392848411445
"18523V2282344";0;371;68147;0,00544411346060722
"18523V2282344";1;269;68147;0,00394734911294701
"18523V2282344";2;358;68147;0,0052533493770819
"18523V2282344";3;265;68147;0,0038886524718623
"18523V2282344";4;236;68147;0,00346310182399812
"18523V2282344";5;471;68147;0,00691152948772506
"18523V2282344";6;2047;68147;0,0300380060751024
"18523V2282344";7;3101;68147;0,0455045710009245
"18523V2282344";8;3076;68147;0,045137716994145
"18523V2282344";9;3826;68147;0,0561433371975289
"18523V2282344";10;4557;68147;0,0668701483557603
"18523V2282344";11;4896;68147;0,0718446886876899
"18523V2282344";12;4815;68147;0,0706560817057244
"18523V2282344";13;4567;68147;0,0670168899584721
"18523V2282344";14;5248;68147;0,0770099931031447
"18523V2282344";15;5605;68147;0,0822486683199554
"18523V2282344";16;5727;68147;0,0840389158730392
"18523V2282344";17;5217;68147;0,0765550941347381
"18523V2282344";18;4130;68147;0,0606042819199671
"18523V2282344";19;3416;68147;0,0501269314863457
"18523V2282344";20;2441;68147;0,0358196252219467
"18523V2282344";21;1626;68147;0,0238601846009362
"18523V2282344";22;1178;68147;0,0172861607994483
"18523V2282344";23;704;68147;0,0103306088309097
"19425V885198";0;24736;3010256;0,0082172413243259
"19425V885198";1;15321;3010256;0,00508960035292679
"19425V885198";2;10991;3010256;0,00365118448397744
"19425V885198";3;8172;3010256;0,00271471927968917
"19425V885198";4;8260;3010256;0,00274395267379253
"19425V885198";5;13216;3010256;0,00439032427806804
"19425V885198";6;48526;3010256;0,0161202236620407
"19425V885198";7;137912;3010256;0,0458140437225273
"19425V885198";8;149137;3010256;0,0495429624590068
"19425V885198";9;135327;3010256;0,0449553127707411
"19425V885198";10;171672;3010256;0,0570290367330885
"19425V885198";11;205157;3010256;0,0681526753870767
"19425V885198";12;219746;3010256;0,0729991070526892
"19425V885198";13;232181;3010256;0,0771299849580899
"19425V885198";14;247123;3010256;0,0820936823977761
"19425V885198";15;280821;3010256;0,0932880791534009
"19425V885198";16;211043;3010256;0,0701079908153991
"19425V885198";17;181455;3010256;0,0602789264434653
"19425V885198";18;170230;3010256;0,0565500077069857
"19425V885198";19;159423;3010256;0,0529599475924971
"19425V885198";20;137001;3010256;0,0455114116540254
"19425V885198";21;114743;3010256;0,0381173561318373
"19425V885198";22;81869;3010256;0,0271966902482712
"19425V885198";23;46194;3010256;0,0153455387183017
"19632V1665341";0;6925;769120;0,00900379654670272
"19632V1665341";1;4002;769120;0,00520334928229665
"19632V1665341";2;3892;769120;0,00506032868733098
"19632V1665341";3;3722;769120;0,00483929685874766
"19632V1665341";4;5472;769120;0,00711462450592885
"19632V1665341";5;4220;769120;0,00548679009777408
"19632V1665341";6;8744;769120;0,0113688371125442
"19632V1665341";7;22256;769120;0,0289369669232369
"19632V1665341";8;28084;769120;0,0365144580819638
"19632V1665341";9;34693;769120;0,045107395464947
"19632V1665341";10;45001;769120;0,0585097254004577
"19632V1665341";11;56329;769120;0,0732382463074683
"19632V1665341";12;58989;769120;0,0766967443311837
"19632V1665341";13;60688;769120;0,0789057624297899
"19632V1665341";14;62403;769120;0,0811355835240275
"19632V1665341";15;61036;769120;0,0793582275847722
"19632V1665341";16;68517;769120;0,0890849282296651
"19632V1665341";17;57788;769120;0,0751352194716039
"19632V1665341";18;49067;769120;0,0637962866652798
"19632V1665341";19;42722;769120;0,0555465987102143
"19632V1665341";20;31471;769120;0,0409181922196796
"19632V1665341";21;24054;769120;0,0312747035573123
"19632V1665341";22;16798;769120;0,0218405450384855
"19632V1665341";23;12247;769120;0,0159233929685875
"20191V705201";0;16119;1358180;0,0118680881768249
"20191V705201";1;12566;1358180;0,0092520873521919
"20191V705201";2;10365;1358180;0,00763153632066442
"20191V705201";3;7914;1358180;0,00582691543094435
"20191V705201";4;7820;1358180;0,00575770516426394
"20191V705201";5;11868;1358180;0,00873816430811822
"20191V705201";6;29442;1358180;0,0216775390596239
"20191V705201";7;47835;1358180;0,0352199266665685
"20191V705201";8;46993;1358180;0,0345999793841759
"20191V705201";9;53712;1358180;0,0395470408929597
"20191V705201";10;69574;1358180;0,0512259052555626
"20191V705201";11;85588;1358180;0,0630166840919466
"20191V705201";12;96057;1358180;0,0707247934736191
"20191V705201";13;103529;1358180;0,076226273395279
"20191V705201";14;112435;1358180;0,0827835780235315
"20191V705201";15;125765;1358180;0,0925981828623599
"20191V705201";16;113760;1358180;0,0837591482719522
"20191V705201";17;94240;1358180;0,0693869737442754
"20191V705201";18;83401;1358180;0,0614064409724779
"20191V705201";19;71323;1358180;0,0525136579834779
"20191V705201";20;55171;1358180;0,0406212725853716
"20191V705201";21;45656;1358180;0,033615573782562
"20191V705201";22;34185;1358180;0,0251697124092536
"20191V705201";23;22862;1358180;0,0168328203919952
"21648V249012";0;3663;411775;0,00889563475198834
"21648V249012";1;2296;411775;0,00557586060348491
"21648V249012";2;1558;411775;0,00378361969522191
"21648V249012";3;1299;411775;0,00315463541982879
"21648V249012";4;1393;411775;0,00338291542711432
"21648V249012";5;2551;411775;0,00619513083601481
"21648V249012";6;5349;411775;0,0129901038188331
"21648V249012";7;8992;411775;0,0218371683565054
"21648V249012";8;11092;411775;0,0269370408596928
"21648V249012";9;16999;411775;0,0412822536579443
"21648V249012";10;22289;411775;0,054129075344545
"21648V249012";11;27382;411775;0,0664974804201324
"21648V249012";12;29888;411775;0,072583328273936
"21648V249012";13;32308;411775;0,0784603242061806
"21648V249012";14;34376;411775;0,0834824843664623
"21648V249012";15;38031;411775;0,0923586910327242
"21648V249012";16;39208;411775;0,0952170481452249
"21648V249012";17;34421;411775;0,0835917673486734
"21648V249012";18;30574;411775;0,0742492866249772
"21648V249012";19;25038;411775;0,0608050513022889
"21648V249012";20;17399;411775;0,0422536579442657
"21648V249012";21;11994;411775;0,0291275575253476
"21648V249012";22;8188;411775;0,0198846457409993
"21648V249012";23;5487;411775;0,013325238297614
"22576V805808";0;33600;1647085;0,0203996757908669
"22576V805808";1;27216;1647085;0,0165237373906022
"22576V805808";2;25375;1647085;0,0154060051545609
"22576V805808";3;22035;1647085;0,0133781802396355
"22576V805808";4;12599;1647085;0,00764927128836702
"22576V805808";5;11567;1647085;0,00702270981764754
"22576V805808";6;24487;1647085;0,0148668708658023
"22576V805808";7;56456;1647085;0,0342763123943209
"22576V805808";8;73548;1647085;0,0446534331865083
"22576V805808";9;64488;1647085;0,039152806321471
"22576V805808";10;73539;1647085;0,0446479689876357
"22576V805808";11;86466;1647085;0,0524963799682469
"22576V805808";12;96771;1647085;0,0587528876773208
"22576V805808";13;103459;1647085;0,0628133945728363
"22576V805808";14;111586;1647085;0,0677475661547522
"22576V805808";15;126558;1647085;0,0768375645458492
"22576V805808";16;124750;1647085;0,075739867705674
"22576V805808";17;110977;1647085;0,0673778220310427
"22576V805808";18;104880;1647085;0,0636761308614917
"22576V805808";19;97687;1647085;0,0593090216959052
"22576V805808";20;83274;1647085;0,0505584107681146
"22576V805808";21;68103;1647085;0,0413475928686133
"22576V805808";22;62391;1647085;0,037879647984166
"22576V805808";23;45273;1647085;0,027486741728569
"23392V625266";0;41405;4360796;0,00949482617393705
"23392V625266";1;26122;4360796;0,00599019078168298
"23392V625266";2;13771;4360796;0,003157909702724
"23392V625266";3;11026;4360796;0,0025284374687557
"23392V625266";4;15676;4360796;0,00359475655362003
"23392V625266";5;49349;4360796;0,0113165119395633
"23392V625266";6;226264;4360796;0,0518859400898368
"23392V625266";7;270959;4360796;0,0621352156808069
"23392V625266";8;229468;4360796;0,0526206683366982
"23392V625266";9;221073;4360796;0,0506955610856367
"23392V625266";10;220887;4360796;0,0506529083222421
"23392V625266";11;246150;4360796;0,0564461167181404
"23392V625266";12;260149;4360796;0,0596563104534126
"23392V625266";13;274877;4360796;0,0630336755032797
"23392V625266";14;290507;4360796;0,0666178835240172
"23392V625266";15;326037;4360796;0,0747654785961095
"23392V625266";16;330222;4360796;0,0757251657724874
"23392V625266";17;284723;4360796;0,0652915201720053
"23392V625266";18;255393;4360796;0,0585656838797321
"23392V625266";19;219314;4360796;0,050292194360846
"23392V625266";20;194889;4360796;0,0446911527161555
"23392V625266";21;169288;4360796;0,0388204355351638
"23392V625266";22;115142;4360796;0,0264038950686985
"23392V625266";23;68105;4360796;0,0156175615644483
"24127V1175846";0;40027;5439138;0,00735907049977404
"24127V1175846";1;25000;5439138;0,00459631654868841
"24127V1175846";2;18776;5439138;0,00345201758072695
"24127V1175846";3;14022;5439138;0,00257798202582836
"24127V1175846";4;15763;5439138;0,00289806951027902
"24127V1175846";5;47956;5439138;0,00881683825635606
"24127V1175846";6;183721;5439138;0,0337775949056634
"24127V1175846";7;368203;5439138;0,0676951016870688
"24127V1175846";8;333506;5439138;0,0613159658754751
"24127V1175846";9;261115;5439138;0,048006687824431
"24127V1175846";10;287741;5439138;0,0529019488014461
"24127V1175846";11;334852;5439138;0,0615634315584565
"24127V1175846";12;357891;5439138;0,0657992130370658
"24127V1175846";13;386854;5439138;0,0711241376850523
"24127V1175846";14;429248;5439138;0,0789183874356562
"24127V1175846";15;515462;5439138;0,0947690608328011
"24127V1175846";16;454363;5439138;0,0835358470404685
"24127V1175846";17;346677;5439138;0,0637374892859861
"24127V1175846";18;288243;5439138;0,0529942428377438
"24127V1175846";19;234805;5439138;0,0431695242885913
"24127V1175846";20;184832;5439138;0,0339818552130871
"24127V1175846";21;143290;5439138;0,0263442479304625
"24127V1175846";22;102667;5439138;0,0188756012441677
"24127V1175846";23;64124;5439138;0,0117893680947238
"25000V2252921";0;79935;11578168;0,00690394197078502
"25000V2252921";1;49701;11578168;0,00429264802514526
"25000V2252921";2;55638;11578168;0,00480542344868376
"25000V2252921";3;39218;11578168;0,00338723708275782
"25000V2252921";4;50739;11578168;0,00438229951405093
"25000V2252921";5;133922;11578168;0,0115667694578279
"25000V2252921";6;420018;11578168;0,0362767235714666
"25000V2252921";7;706296;11578168;0,0610023969249712
"25000V2252921";8;672484;11578168;0,0580820730879013
"25000V2252921";9;569417;11578168;0,0491802330040469
"25000V2252921";10;585249;11578168;0,0505476341334829
"25000V2252921";11;689846;11578168;0,0595816194755509
"25000V2252921";12;760718;11578168;0,0657027951226826
"25000V2252921";13;795649;11578168;0,068719766374093
"25000V2252921";14;881491;11578168;0,0761338926849222
"25000V2252921";15;1057096;11578168;0,0913007999192964
"25000V2252921";16;976843;11578168;0,0843693924634709
"25000V2252921";17;784167;11578168;0,0677280723513426
"25000V2252921";18;621106;11578168;0,05364458349542
"25000V2252921";19;523203;11578168;0,0451887552503989
"25000V2252921";20;425399;11578168;0,0367414775809092
"25000V2252921";21;327761;11578168;0,0283085372400884
"25000V2252921";22;231048;11578168;0,0199554886403445
"25000V2252921";23;141224;11578168;0,0121974391803608
"25833V121761";0;12480;1363739;0,00915131121130949
"25833V121761";1;6758;1363739;0,00495549368317545
"25833V121761";2;4498;1363739;0,00329828508240946
"25833V121761";3;3504;1363739;0,0025694066093292
"25833V121761";4;3697;1363739;0,00271092929072205
"25833V121761";5;12455;1363739;0,0091329792577612
"25833V121761";6;67610;1363739;0,0495769351760124
"25833V121761";7;75222;1363739;0,0551586483923977
"25833V121761";8;59296;1363739;0,043480460703991
"25833V121761";9;61435;1363739;0,0450489426495832
"25833V121761";10;68968;1363739;0,0505727268927559
"25833V121761";11;79051;1363739;0,0579663703978547
"25833V121761";12;83251;1363739;0,0610461385939685
"25833V121761";13;90055;1363739;0,0660353630716728
"25833V121761";14;106694;1363739;0,0782363780752769
"25833V121761";15;143053;1363739;0,104897638037777
"25833V121761";16;126177;1363739;0,0925228361145351
"25833V121761";17;93481;1363739;0,0685475739859313
"25833V121761";18;75390;1363739;0,0552818391202422
"25833V121761";19;60478;1363739;0,0443471954677545
"25833V121761";20;46446;1363739;0,0340578365801667
"25833V121761";21;38168;1363739;0,0279877601212549
"25833V121761";22;28465;1363739;0,0208727623100901
"25833V121761";23;17107;1363739;0,0125441891740282
"26042V181058";0;20836;3908693;0,00533068214873872
"26042V181058";1;11672;3908693;0,00298616442887686
"26042V181058";2;7804;3908693;0,00199657532581863
"26042V181058";3;6735;3908693;0,00172308237050083
"26042V181058";4;7290;3908693;0,00186507356806994
"26042V181058";5;24096;3908693;0,00616472053445998
"26042V181058";6;88208;3908693;0,0225671343336507
"26042V181058";7;210879;3908693;0,053951282436354
"26042V181058";8;195980;3908693;0,0501395223416114
"26042V181058";9;174565;3908693;0,0446607088354087
"26042V181058";10;222278;3908693;0,0568676025464266
"26042V181058";11;257217;3908693;0,0658063961533945
"26042V181058";12;272680;3908693;0,0697624500056669
"26042V181058";13;291298;3908693;0,0745256790441204
"26042V181058";14;314203;3908693;0,0803856941437969
"26042V181058";15;335508;3908693;0,0858363652504814
"26042V181058";16;321541;3908693;0,0822630480316566
"26042V181058";17;270809;3908693;0,0692837733738618
"26042V181058";18;250280;3908693;0,0640316341037784
"26042V181058";19;209299;3908693;0,0535470552432744
"26042V181058";20;171744;3908693;0,0439389842077646
"26042V181058";21;125590;3908693;0,0321309450499182
"26042V181058";22;78572;3908693;0,0201018601358562
"26042V181058";23;39609;3908693;0,0101335663865133
"27025V443294";0;53832;4927146;0,0109255946545931
"27025V443294";1;33730;4927146;0,00684574802532744
"27025V443294";2;20902;4927146;0,00424221242885841
"27025V443294";3;17325;4927146;0,00351623434742953
"27025V443294";4;24107;4927146;0,00489269041347669
"27025V443294";5;45038;4927146;0,00914078860257033
"27025V443294";6;141998;4927146;0,0288195235132062
"27025V443294";7;212996;4927146;0,0432290823125598
"27025V443294";8;210358;4927146;0,0426936810884029
"27025V443294";9;218511;4927146;0,0443483915435021
"27025V443294";10;259742;4927146;0,0527165218972606
"27025V443294";11;292444;4927146;0,0593536298701114
"27025V443294";12;302184;4927146;0,0613304334801526
"27025V443294";13;328871;4927146;0,0667467535973158
"27025V443294";14;387713;4927146;0,0786891640718582
"27025V443294";15;437324;4927146;0,0887580761763504
"27025V443294";16;417001;4927146;0,0846333759949472
"27025V443294";17;345823;4927146;0,0701872848906852
"27025V443294";18;295204;4927146;0,0599137918787063
"27025V443294";19;239359;4927146;0,048579644280888
"27025V443294";20;186484;4927146;0,0378482797140576
"27025V443294";21;201897;4927146;0,0409764598004606
"27025V443294";22;154737;4927146;0,0314049959144706
"27025V443294";23;99566;4927146;0,0202076415028091
"27436V2172082";0;72946;9183401;0,00794324455612904
"27436V2172082";1;48052;9183401;0,00523248413087918
"27436V2172082";2;36012;9183401;0,00392142301093026
"27436V2172082";3;42562;9183401;0,00463466639429118
"27436V2172082";4;44617;9183401;0,00485843970006319
"27436V2172082";5;150391;9183401;0,0163763947583254
"27436V2172082";6;312637;9183401;0,0340437055944742
"27436V2172082";7;418514;9183401;0,0455728765410549
"27436V2172082";8;443676;9183401;0,0483128200543568
"27436V2172082";9;437599;9183401;0,0476510826435653
"27436V2172082";10;485329;9183401;0,0528485035119342
"27436V2172082";11;570362;9183401;0,0621079271176332
